restaurant_id,restaurant_name,city,locality,latitude,longitude,restaurant_type,cuisines,top_selling_dish,distance_from_city_center_km,opening_time,closing_time,operating_days_per_week,seating_capacity,swiggy_rating,swiggy_total_reviews,zomato_rating,zomato_total_reviews,average_rating_both_platforms,customer_sentiment_score,avg_cost_per_person_inr,price_category,swiggy_delivery_fee_inr,zomato_delivery_fee_inr,swiggy_avg_delivery_time_minutes,zomato_avg_delivery_time_minutes,avg_prep_time_minutes,swiggy_platform_commission_pct,zomato_platform_commission_pct,swiggy_discount_frequency_pct,zomato_discount_frequency_pct,swiggy_estimated_monthly_orders,zomato_estimated_monthly_orders,monthly_order_growth_pct,weekend_order_uplift_pct,repeat_customer_pct,online_order_share_pct,swiggy_estimated_monthly_revenue_inr,zomato_estimated_monthly_revenue_inr,swiggy_estimated_net_profit_inr,zomato_estimated_net_profit_inr,swiggy_market_share_pct,zomato_market_share_pct,platform_performance_better,amenities,amenities_count,seating_capacity_note,loyalty_program,sustainability_packaging_rating,has_own_website,has_own_app,food_license_verified,year_established,listing_date,days_listed,rating_difference,revenue_difference,profit_difference,total_monthly_revenue,total_monthly_profit,total_monthly_orders,average_delivery_time
REST004277,Golden Kitchen (3),Delhi,Preet Vihar,28.60081,77.16169,QSR (Quick Service),Pan-Asian,Thai Curry,2.8,12:00,22:00,7,97,4.6,759,4.7,870,4.65,99,232,Budget,27,31,25,23,22,25.9,24.9,15,7,297,295,2.9,45,62,63,68904,68440,49526,49856,50.2,49.8,Balanced,Bar; AC,2,Dine-in available,False,5,False,False,True,2022,2023-10-04,1020,-0.10000000000000053,464,-330,137344,99382,592,24.0
REST004278,The Chinese House (3),Ahmedabad,Naranpura,23.0575,72.5919,Cloud Kitchen,Chinese,Dumplings,3.8,10:00,23:00,7,0,4.4,559,4.5,424,4.45,88,509,Mid-Range,35,36,29,28,15,24.1,20.1,14,7,264,188,16.2,46,59,89,134376,95692,98932,74164,58.4,41.6,Swiggy Better,Dine-in; Dessert Bar; WiFi; AC; Vegan Options; Bar,6,"Delivery-only, no seating",False,5,False,False,True,2024,2026-04-11,100,-0.09999999999999964,38684,24768,230068,173096,452,28.5
REST004279,Green Room (6),Bangalore,Hebbal,12.96271,77.58704,Cloud Kitchen,Vegan; Mughlai,Vegan Wrap,5.4,09:00,23:00,7,0,4.4,2596,4.3,1898,4.35,87,410,Mid-Range,40,37,29,26,23,15.3,16.8,14,25,367,519,16.2,56,51,66,150470,212790,123625,171730,41.4,58.6,Zomato Better,Live Music; Alcohol; Parking,3,"Delivery-only, no seating",True,4,True,False,True,2014,2017-09-28,3217,0.10000000000000053,-62320,-48105,363260,295355,886,27.5
REST004280,Delhi Kitchen Co. (3),Chennai,Anna Nagar,13.09968,80.31426,Cloud Kitchen,Desserts,Brownie Sundae,8.1,10:00,23:00,7,0,3.9,420,3.6,920,3.75,77,284,Budget,61,55,31,28,22,24.4,16.3,6,29,201,210,-3.4,22,44,95,57084,59640,41861,48421,48.9,51.1,Zomato Better,AC; Outdoor Seating; Private Room; Dine-in; Family Friendly; Alcohol; Vegan Options; Takeaway,8,"Delivery-only, no seating",False,1,False,False,True,2020,2024-12-16,581,0.2999999999999998,-2556,-6560,116724,90282,411,29.5
REST004281,The Thai House (3),Mumbai,Juhu,19.07307,72.84931,Cafe,Thai,Tom Yum Soup,11.3,10:00,22:00,7,26,4.5,2273,4.3,1236,4.4,84,503,Mid-Range,66,67,33,38,26,24.3,16.1,17,28,414,188,0.7,54,59,95,208242,94564,152910,76959,68.8,31.2,Swiggy Better,Alcohol; Live Music; AC; Outdoor Seating; Takeaway; Dessert Bar; Vegan Options; Smoking Area,8,Dine-in available,False,5,True,False,True,2021,2022-05-13,1529,0.20000000000000018,113678,75951,302806,229869,602,35.5
REST004282,Royal Continental Republic,Delhi,Vasant Kunj,28.70028,77.08248,QSR (Quick Service),Continental,Pasta,4.4,08:00,24:00,7,114,4.4,2041,4.6,1995,4.5,87,239,Budget,40,43,24,28,34,17.6,23.1,28,7,394,390,-2.3,29,62,89,94166,93210,75265,69528,50.3,49.7,Swiggy Better,Alcohol; Outdoor Seating; Dine-in; Vegan Options; Smoking Area,5,Dine-in available,False,5,True,False,True,2021,2024-12-21,576,-0.1999999999999993,956,5737,187376,144793,784,26.0
REST004283,Delhi House,Hyderabad,Miyapur,17.39317,78.44914,QSR (Quick Service),Seafood; Mexican,Fish Fry,3.0,12:00,22:00,7,66,4.4,1190,4.8,1134,4.6,98,203,Budget,36,27,27,26,13,18.8,16.1,8,10,221,249,8.3,49,53,75,44863,50547,35336,41137,47.0,53.0,Zomato Better,Smoking Area; Private Room; Alcohol; Dine-in; Takeaway; Live Music,6,Dine-in available,False,4,True,False,False,2018,2019-04-21,2647,-0.39999999999999947,-5684,-5801,95410,76473,470,26.5
REST004284,The Multi-Cuisine Bhavan (3),Mumbai,Versova,19.06638,72.84636,Casual Dining,Multi-Cuisine; Chinese,Family Thali,1.2,09:00,23:00,6,113,4.5,1647,4.3,812,4.4,83,840,Premium,25,26,18,20,13,21.5,16.9,22,14,318,221,10.6,43,54,94,267120,185640,203399,149639,59.0,41.0,Swiggy Better,Family Friendly; Takeaway; WiFi; Alcohol; AC; Dine-in; Live Music,7,Dine-in available,False,1,False,False,True,2021,2021-02-26,1970,0.20000000000000018,81480,53760,452760,353038,539,19.0
REST004285,Ember Street Table,Ahmedabad,CG Road,23.00557,72.43464,Cloud Kitchen,Street Food,Vada Pav,18.0,09:00,22:00,7,0,3.7,1035,3.7,625,3.7,70,426,Mid-Range,100,94,45,50,32,23.9,20.9,29,6,224,150,9.5,16,49,67,95424,63900,70439,49029,59.9,40.1,Swiggy Better,Family Friendly; Dessert Bar; Parking; Smoking Area; Private Room; Alcohol; Takeaway,7,"Delivery-only, no seating",False,1,False,True,True,2020,2025-09-05,318,0.0,31524,21410,159324,119468,374,47.5
REST004286,Sultan Vietnamese Corner,Mumbai,Colaba,19.02575,72.85217,Casual Dining,Vietnamese,Pho,8.7,07:00,22:00,6,99,4.3,1970,4.3,2512,4.3,93,643,Mid-Range,58,54,37,27,31,26.6,16.3,11,7,241,287,4.7,51,47,85,154963,184541,110331,149827,45.6,54.4,Zomato Better,Parking; Dine-in; AC; Alcohol; Dessert Bar; Rooftop,6,Dine-in available,False,2,False,True,False,2022,2026-06-08,42,0.0,-29578,-39496,339504,260158,528,32.0
REST004287,The Vietnamese Table (3),Ahmedabad,Vastrapur,23.14663,72.56772,Cloud Kitchen,Vietnamese; Desserts,Pho,6.0,10:00,24:00,7,0,4.7,1223,4.8,1662,4.75,93,638,Mid-Range,56,48,23,30,10,17.4,17.0,16,27,329,262,18.0,38,72,75,209902,167156,168178,134577,55.7,44.3,Swiggy Better,Outdoor Seating; Smoking Area; Vegan Options; WiFi; Private Room; Dessert Bar,6,"Delivery-only, no seating",True,5,True,False,True,2015,2018-11-15,2804,-0.09999999999999964,42746,33601,377058,302755,591,26.5
REST004288,Harvest Kitchen Co. (2),Bangalore,Marathahalli,13.02195,77.63262,Food Truck,Biryani,Egg Biryani,1.7,10:00,22:00,7,0,4.0,402,3.8,883,3.9,75,205,Budget,30,23,21,24,11,18.8,22.5,31,9,95,169,-11.2,44,42,59,19475,34645,15339,26044,36.0,64.0,Zomato Better,Alcohol; Vegan Options; Live Music,3,"Delivery-only, no seating",False,2,False,False,True,2015,2018-12-19,2770,0.20000000000000018,-15170,-10705,54120,41383,264,22.5
REST004289,Zaffran Point (2),Lucknow,Chinhat,26.92125,80.90015,QSR (Quick Service),Fast Food,Fries,0.6,10:00,23:00,6,39,4.4,815,4.6,1497,4.5,85,200,Budget,26,31,24,23,24,16.7,22.0,7,17,189,283,2.3,40,63,75,37800,56600,30543,42824,40.0,60.0,Zomato Better,Smoking Area; Private Room; Dine-in; Family Friendly; Vegan Options; WiFi,6,Dine-in available,False,5,False,False,True,2015,2018-09-01,2879,-0.1999999999999993,-18800,-12281,94400,73367,472,23.5
REST004290,The Biryani Republic (7),Hyderabad,Miyapur,17.44845,78.46168,Casual Dining,Biryani,Egg Biryani,1.1,11:00,22:00,6,59,4.6,666,4.6,765,4.6,88,755,Premium,25,22,16,20,14,17.0,17.9,30,24,283,225,5.3,41,53,58,213665,169875,172022,135283,55.7,44.3,Swiggy Better,Dine-in; Vegan Options; Family Friendly; Dessert Bar,4,Dine-in available,False,3,False,False,True,2021,2026-01-16,185,0.0,43790,36739,383540,307305,508,18.0
REST004291,Twist Thai Deck,Mumbai,Bandra,19.06204,72.86888,Cloud Kitchen,Thai,Tom Yum Soup,3.6,09:00,23:00,7,0,3.9,578,4.0,1035,3.95,81,541,Mid-Range,31,39,23,21,28,17.8,15.1,25,15,234,293,-3.6,39,49,98,126594,158513,100938,130540,44.4,55.6,Zomato Better,Live Music; Bar; Takeaway; AC; Dine-in; Dessert Bar,6,"Delivery-only, no seating",False,2,False,False,False,2018,2023-12-05,958,-0.10000000000000009,-31919,-29602,285107,231478,527,22.0
REST004292,Bamboo Express (3),Mumbai,Khar,19.06691,72.91597,Cloud Kitchen,Japanese,Teriyaki Bowl,3.1,10:00,23:00,7,0,4.5,699,4.3,2102,4.4,92,489,Mid-Range,41,34,23,23,22,19.1,23.5,6,15,286,284,-6.4,56,53,74,139854,138876,109748,103053,50.2,49.8,Swiggy Better,Dessert Bar; Bar; Family Friendly; Vegan Options; Private Room; Outdoor Seating; Dine-in,7,"Delivery-only, no seating",False,3,False,False,True,2021,2021-02-10,1986,0.20000000000000018,978,6695,278730,212801,570,23.0
REST004293,Saffron Room (4),Mumbai,Borivali,19.07614,72.8867,Casual Dining,Cafe,Cappuccino,2.9,08:00,22:00,7,95,4.3,1580,4.4,2599,4.35,86,769,Premium,32,28,24,17,24,17.3,18.2,26,16,346,312,17.7,19,54,72,266074,239928,213442,190373,52.6,47.4,Swiggy Better,Bar; Private Room; Smoking Area; Dessert Bar; Parking; Live Music; Rooftop,7,Dine-in available,True,4,True,False,True,2019,2020-04-01,2301,-0.10000000000000053,26146,23069,506002,403815,658,20.5
REST004294,The Vegan Cafe (4),Pune,Aundh,18.50219,73.87542,Cloud Kitchen,Vegan,Plant-Based Burger,3.2,12:00,22:00,7,0,4.2,826,3.8,2282,4.0,77,296,Budget,35,38,24,29,16,17.0,17.0,29,27,288,359,6.8,19,54,95,85248,106264,68633,85553,44.5,55.5,Zomato Better,Takeaway; Dessert Bar; Vegan Options; Family Friendly; Rooftop,5,"Delivery-only, no seating",False,2,False,False,True,2012,2017-02-25,3432,0.40000000000000036,-21016,-16920,191512,154186,647,26.5
REST004295,The Lebanese Room (6),Kolkata,Jadavpur,22.6165,88.40801,Cloud Kitchen,Lebanese,Hummus,9.7,11:00,22:00,6,0,4.4,596,4.4,1977,4.4,87,251,Budget,68,58,34,38,16,25.0,25.3,29,25,236,299,4.1,42,59,66,59236,75049,43094,54380,44.1,55.9,Zomato Better,Family Friendly; Live Music; Alcohol; Bar; Parking; Dessert Bar; Private Room,7,"Delivery-only, no seating",False,5,True,False,False,2021,2025-05-13,433,0.0,-15813,-11286,134285,97474,535,36.0
REST004296,Golden Thai Eatery,Delhi,Pitampura,28.66343,77.12764,Food Truck,Thai,Thai Basil Fried Rice,1.7,08:00,22:00,7,0,3.9,2420,3.9,408,3.9,83,219,Budget,36,28,20,22,30,22.7,24.3,21,32,282,150,10.6,55,43,96,61758,32850,46307,24121,65.3,34.7,Swiggy Better,Outdoor Seating; Takeaway; WiFi; Live Music; Alcohol,5,"Delivery-only, no seating",False,5,False,False,True,2014,2019-07-18,2559,0.0,28908,22186,94608,70428,432,21.0
REST004297,Sunrise South Cellar (2),Delhi,Kirti Nagar,28.65076,77.07236,QSR (Quick Service),South Indian; Street Food,Masala Dosa,2.2,07:00,22:00,6,18,4.3,2530,4.2,1399,4.25,88,208,Budget,30,24,24,19,16,18.4,20.4,13,32,318,370,-1.1,52,46,71,66144,76960,52354,59422,46.2,53.8,Zomato Better,Alcohol; Rooftop; Outdoor Seating; Family Friendly,4,Dine-in available,True,2,False,False,True,2017,2022-07-12,1469,0.09999999999999964,-10816,-7068,143104,111776,688,21.5
REST004298,The Vegan Bites (4),Pune,Wakad,18.45558,73.94222,Cafe,Vegan,Vegan Wrap,2.3,08:00,21:00,7,37,4.8,1285,4.9,1138,4.85,98,361,Mid-Range,34,29,27,20,9,21.8,16.2,12,10,296,181,-4.8,7,67,84,106856,65341,81055,53113,62.1,37.9,Swiggy Better,Alcohol; AC; Dessert Bar; Vegan Options; Dine-in; Live Music; Outdoor Seating,7,Dine-in available,False,4,True,False,True,2021,2026-06-17,33,-0.10000000000000053,41515,27942,172197,134168,477,23.5
REST004299,Sultan Bakery Bhavan,Pune,Wagholi,18.5042,73.76161,Casual Dining,Bakery,Artisan Bread,3.5,08:00,23:00,7,96,4.7,1641,4.7,789,4.7,100,609,Mid-Range,30,35,26,27,14,20.6,21.5,22,24,350,209,5.4,17,55,91,213150,127281,164164,96918,62.6,37.4,Swiggy Better,Parking; WiFi; Vegan Options; Smoking Area,4,Dine-in available,True,2,False,False,True,2011,2016-09-18,3592,0.0,85869,67246,340431,261082,559,26.5
REST004300,Saffron Street Cellar,Hyderabad,Uppal,17.36141,78.53162,Cafe,Street Food,Momos,1.2,11:00,23:00,5,69,4.1,1485,4.1,1025,4.1,86,576,Mid-Range,27,21,16,20,26,24.1,24.4,21,18,196,272,-2.6,36,52,93,112896,156672,83117,114891,41.9,58.1,Zomato Better,Alcohol; AC; Rooftop; WiFi; Private Room; Live Music,6,Dine-in available,True,3,False,False,True,2020,2020-07-01,2210,0.0,-43776,-31774,269568,198008,468,18.0
REST004301,Copper Junction (3),Delhi,Kirti Nagar,28.67316,77.1245,Cafe,Continental,Soup of the Day,7.3,07:00,23:00,7,68,3.7,1499,3.7,1357,3.7,77,559,Mid-Range,51,49,31,38,9,26.4,23.6,24,27,187,197,1.9,14,34,76,104533,110123,74628,81610,48.7,51.3,Zomato Better,Rooftop; Dine-in; Vegan Options,3,Dine-in available,False,4,False,False,True,2018,2020-10-02,2117,0.0,-5590,-6982,214656,156238,384,34.5
REST004302,The Japanese Deck (5),Chennai,Guindy,13.08689,80.33291,Fine Dine,Japanese,Teriyaki Bowl,2.9,08:00,23:00,6,52,4.1,1740,4.4,1032,4.25,89,925,Premium,36,29,28,24,12,20.4,18.8,28,19,215,134,-4.7,18,47,85,198875,123950,153555,97628,61.6,38.4,Swiggy Better,Parking; Smoking Area; WiFi; Live Music; Rooftop; Dine-in,6,Dine-in available,True,1,False,False,True,2019,2024-12-13,584,-0.3000000000000007,74925,55927,322825,251183,349,26.0
REST004303,The Fast Bites (2),Lucknow,Rajajipuram,26.78841,80.93454,QSR (Quick Service),Fast Food; Thai,Fries,4.6,09:00,22:00,7,85,4.1,1851,4.4,1157,4.25,90,376,Mid-Range,31,37,23,23,26,20.2,17.3,27,17,257,238,8.5,10,47,89,96632,89488,74799,71786,51.9,48.1,Swiggy Better,Bar; Takeaway; Rooftop; Smoking Area; Live Music; Outdoor Seating; Dessert Bar; Private Room,8,Dine-in available,False,2,True,True,False,2017,2019-09-19,2496,-0.3000000000000007,7144,3013,186120,146585,495,23.0
REST004304,The Desserts Cafe (4),Delhi,Janakpuri,28.74121,77.07769,Fine Dine,Desserts,Brownie Sundae,5.2,07:00,22:00,7,82,4.6,2049,4.8,458,4.7,100,1447,Luxury,44,44,26,28,21,26.3,21.0,30,28,301,191,9.3,56,53,85,435547,276377,311368,211788,61.2,38.8,Swiggy Better,Takeaway; Vegan Options; Alcohol; Live Music; Outdoor Seating; Parking; Dessert Bar,7,Dine-in available,True,3,True,False,True,2013,2017-05-11,3357,-0.20000000000000018,159170,99580,711924,523156,492,27.0
REST004305,The Vietnamese Cellar (5),Mumbai,Borivali,19.02115,72.8226,Cloud Kitchen,Vietnamese; Desserts,Pho,3.9,08:00,23:00,7,0,4.1,2998,4.3,2490,4.2,81,319,Mid-Range,40,35,17,26,32,23.1,15.5,15,24,530,426,6.4,56,48,78,169070,135894,126114,111386,55.4,44.6,Swiggy Better,Private Room; WiFi; Rooftop; Smoking Area; AC,5,"Delivery-only, no seating",False,3,True,True,True,2020,2023-07-08,1108,-0.20000000000000018,33176,14728,304964,237500,956,21.5
REST004306,Bistro Tadka (3),Mumbai,Kandivali,19.01737,72.82453,Casual Dining,Seafood,Grilled Fish,8.8,11:00,21:00,7,107,3.5,1707,3.4,679,3.45,68,673,Mid-Range,57,57,32,32,27,24.1,24.8,13,15,263,233,0.8,49,28,95,176999,156809,130312,114383,53.0,47.0,Swiggy Better,Rooftop; Vegan Options; AC; Takeaway,4,Dine-in available,False,4,False,False,True,2020,2021-12-21,1672,0.10000000000000009,20190,15929,333808,244695,496,32.0
REST004307,Terrace Bowl (2),Pune,Kharadi,18.48822,73.84835,Casual Dining,Japanese; Lebanese,Ramen,11.1,12:00,22:00,6,113,4.3,946,4.2,1286,4.25,85,575,Mid-Range,66,65,36,40,16,26.1,26.1,17,29,165,274,-1.1,48,51,94,94875,157550,68009,112937,37.6,62.4,Zomato Better,Private Room; Alcohol; Bar; Smoking Area; Rooftop,5,Dine-in available,False,4,False,True,True,2015,2018-02-14,3078,0.09999999999999964,-62675,-44928,252425,180946,439,38.0
REST004308,Lotus Bowl (2),Bangalore,Marathahalli,12.9647,77.5525,QSR (Quick Service),Bakery; Fast Food,Artisan Bread,1.9,09:00,22:00,7,25,5.0,1634,4.7,998,4.85,97,225,Budget,26,28,19,25,25,21.9,23.9,30,16,331,244,-10.5,28,63,60,74475,54900,56420,40526,57.6,42.4,Swiggy Better,Rooftop; Live Music; Vegan Options; Smoking Area; Alcohol; Dessert Bar,6,Dine-in available,False,2,False,False,True,2014,2017-12-13,3141,0.2999999999999998,19575,15894,129375,96946,575,22.0
REST004309,The Mediterranean Junction (2),Jaipur,Sodala,26.95543,75.75173,Cloud Kitchen,Mediterranean; South Indian,Hummus Platter,2.8,11:00,23:00,7,0,4.8,659,4.8,1920,4.8,93,423,Mid-Range,30,31,21,24,33,23.6,26.2,25,10,186,227,15.1,12,73,94,78678,96021,58307,68738,45.0,55.0,Zomato Better,Takeaway; Outdoor Seating; Smoking Area; AC; Family Friendly; Parking; Alcohol; Dine-in,8,"Delivery-only, no seating",True,3,True,False,True,2020,2020-06-12,2229,0.0,-17343,-10431,174699,127045,413,22.5
REST004310,Zaffran Cafe (2),Hyderabad,Secunderabad,17.38127,78.43369,Casual Dining,Street Food,Vada Pav,2.4,11:00,23:00,6,83,4.6,2687,4.3,686,4.45,91,775,Premium,30,35,21,21,31,21.9,25.9,14,20,393,231,0.2,53,59,98,304575,179025,230737,128678,63.0,37.0,Swiggy Better,Parking; Takeaway; Dessert Bar; Family Friendly; Bar,5,Dine-in available,True,2,False,False,False,2022,2025-09-14,309,0.2999999999999998,125550,102059,483600,359415,624,21.0
REST004311,Cinnamon Bar & Grill,Pune,Hinjewadi,18.44017,73.9084,QSR (Quick Service),Bakery; Mexican,Cupcakes,1.5,07:00,22:00,7,35,4.4,1306,4.1,1375,4.25,86,360,Mid-Range,23,30,22,22,28,20.2,15.6,28,11,302,226,5.4,52,59,56,108720,81360,84156,66608,57.2,42.8,Swiggy Better,Alcohol; Dessert Bar; Smoking Area; Outdoor Seating; Vegan Options,5,Dine-in available,True,1,True,False,True,2017,2017-09-29,3216,0.3000000000000007,27360,17548,190080,150764,528,22.0
REST004312,Cinnamon Cellar (4),Kolkata,Howrah,22.59698,88.32777,Fine Dine,Mediterranean; Japanese,Hummus Platter,7.9,11:00,21:00,7,97,4.7,1136,4.5,560,4.6,95,1449,Luxury,59,56,27,31,22,24.4,17.9,17,5,132,132,-3.6,28,62,88,191268,191268,140261,152320,50.0,50.0,Zomato Better,Parking; Live Music; WiFi; Family Friendly; Private Room; Vegan Options,6,Dine-in available,False,4,True,True,True,2020,2022-05-15,1527,0.20000000000000018,0,-12059,382536,292581,264,29.0
REST004313,Royal Bar & Grill,Bangalore,Jayanagar,12.99502,77.61469,Casual Dining,Cafe,Cold Brew,6.8,11:00,21:00,5,66,3.9,1848,4.1,1031,4.0,79,1241,Premium,45,49,29,31,29,15.9,23.8,30,10,377,375,4.9,34,52,91,467857,465375,381664,343977,50.1,49.9,Swiggy Better,Family Friendly; Alcohol; Bar; Dine-in; AC,5,Dine-in available,True,3,True,True,False,2018,2023-11-05,988,-0.19999999999999973,2482,37687,933232,725641,752,30.0
REST004314,Silk Italian Corner,Kolkata,Alipore,22.54358,88.35759,Fine Dine,Italian,Risotto,2.9,11:00,23:00,6,17,4.5,642,4.7,419,4.6,92,1765,Luxury,32,27,26,26,31,24.8,26.4,10,15,167,209,8.4,11,64,77,294755,368885,215006,263354,44.4,55.6,Zomato Better,Family Friendly; Alcohol; Vegan Options; AC; WiFi,5,Dine-in available,True,2,True,False,True,2015,2017-04-30,3368,-0.20000000000000018,-74130,-48348,663640,478360,376,26.0
REST004315,The Street Corner (2),Mumbai,Lower Parel,19.08454,72.89505,Cloud Kitchen,Street Food,Pani Puri,2.8,09:00,23:00,7,0,4.7,1506,4.4,4071,4.55,86,354,Mid-Range,34,32,20,20,14,20.4,22.5,28,31,503,717,6.3,45,64,56,178062,253818,137485,190808,41.2,58.8,Zomato Better,Outdoor Seating; Rooftop; Live Music; Dessert Bar; Takeaway,5,"Delivery-only, no seating",False,2,False,False,True,2016,2021-10-27,1727,0.2999999999999998,-75756,-53323,431880,328293,1220,20.0
REST004316,Green Desserts Eatery,Hyderabad,Begumpet,17.45673,78.47358,Casual Dining,Desserts; South Indian,Gulab Jamun,5.9,10:00,21:00,7,73,3.9,1378,4.1,532,4.0,73,912,Premium,38,48,29,31,34,21.5,16.6,10,15,339,219,0.7,49,41,62,309168,199728,235416,161576,60.8,39.2,Swiggy Better,Smoking Area; Dine-in; Bar; Alcohol,4,Dine-in available,False,4,True,True,True,2016,2017-09-14,3231,-0.19999999999999973,109440,73840,508896,396992,558,30.0
REST004317,The Chinese House (4),Jaipur,C Scheme,26.86919,75.82604,QSR (Quick Service),Chinese,Dumplings,4.2,08:00,23:00,7,82,4.5,1125,4.6,526,4.55,96,206,Budget,35,37,24,25,29,15.7,24.0,10,18,348,257,-0.2,39,53,60,71688,52942,58620,39029,57.5,42.5,Swiggy Better,Outdoor Seating; Alcohol,2,Dine-in available,False,1,False,False,True,2021,2025-04-19,457,-0.09999999999999964,18746,19591,124630,97649,605,24.5
REST004318,The Street Point (4),Kolkata,Ballygunge,22.62062,88.39458,Cloud Kitchen,Street Food,Momos,5.9,11:00,23:00,7,0,4.7,2611,5.0,1468,4.85,100,274,Budget,44,46,29,27,12,19.6,24.1,7,9,417,318,15.2,30,73,90,114258,87132,89108,64149,56.7,43.3,Swiggy Better,Vegan Options; Parking; Dessert Bar; Alcohol; Rooftop,5,"Delivery-only, no seating",False,3,False,False,True,2015,2018-09-27,2853,-0.2999999999999998,27126,24959,201390,153257,735,28.0
REST004319,The Vegan Spot (5),Ahmedabad,Navrangpura,23.08578,72.63187,Fine Dine,Vegan,Vegan Wrap,3.3,11:00,21:00,7,56,4.6,706,4.6,824,4.6,100,1599,Luxury,36,36,19,31,29,22.1,24.6,15,28,127,170,11.6,29,61,93,203073,271830,153448,198811,42.8,57.2,Zomato Better,Vegan Options; Dessert Bar; Private Room; Rooftop; Takeaway; WiFi,6,Dine-in available,True,3,False,False,True,2023,2025-02-09,526,0.0,-68757,-45363,474903,352259,297,25.0
REST004320,The Thai Point (4),Delhi,Mayur Vihar,28.71289,77.06946,QSR (Quick Service),Thai,Thai Basil Fried Rice,5.5,10:00,22:00,7,116,3.2,2022,3.1,1127,3.15,64,151,Budget,40,41,26,29,10,17.0,15.7,21,11,232,246,4.4,18,33,71,35032,37146,28204,30375,48.5,51.5,Zomato Better,Bar; Live Music; Rooftop; Vegan Options; Takeaway; Private Room; Alcohol; AC,8,Dine-in available,False,4,True,False,True,2021,2021-09-28,1756,0.10000000000000009,-2114,-2171,72178,58579,478,27.5
REST004321,Copper Thai Bowl,Kolkata,Garia,22.51115,88.32156,Fine Dine,Thai,Pad Thai,9.1,11:00,22:00,6,100,4.4,729,4.6,1124,4.5,90,1335,Luxury,53,58,33,26,28,16.4,20.7,23,23,193,261,-6.8,32,54,93,257655,348435,208938,268020,42.5,57.5,Zomato Better,Parking; Private Room; AC; Dine-in,4,Dine-in available,True,3,True,False,False,2022,2022-04-01,1571,-0.1999999999999993,-90780,-59082,606090,476958,454,29.5
REST004322,Royal Street Grill,Pune,Deccan Gymkhana,18.58575,73.83726,Casual Dining,Street Food,Momos,4.6,07:00,23:00,7,76,4.3,1387,4.4,1144,4.35,88,739,Premium,41,36,20,27,34,16.4,17.1,22,12,248,219,-4.8,50,51,74,183272,161841,148619,130141,53.1,46.9,Swiggy Better,Takeaway; WiFi; Vegan Options,3,Dine-in available,False,2,True,False,False,2021,2024-10-24,634,-0.10000000000000053,21431,18478,345113,278760,467,23.5
REST004323,Silk Diner (6),Hyderabad,Kukatpally,17.4308,78.49237,Cafe,Cafe; Vegan,Avocado Toast,13.0,10:00,23:00,6,34,4.4,2267,4.5,1883,4.45,84,612,Mid-Range,82,78,38,39,12,17.1,19.8,15,30,316,256,6.1,50,48,59,193392,156672,155512,121881,55.2,44.8,Swiggy Better,Vegan Options; Outdoor Seating,2,Dine-in available,False,3,False,False,False,2016,2017-08-01,3275,-0.09999999999999964,36720,33631,350064,277393,572,38.5
REST004324,Delhi Point (3),Mumbai,Mulund,19.10342,72.90405,Casual Dining,Multi-Cuisine; Mughlai,Chef's Special Platter,6.0,09:00,21:00,6,29,4.2,2625,4.3,1307,4.25,86,631,Mid-Range,48,43,33,27,16,23.7,21.3,26,9,385,316,9.6,28,48,74,242935,199396,179799,152217,54.9,45.1,Swiggy Better,Takeaway; Dine-in; Vegan Options; Dessert Bar,4,Dine-in available,False,2,True,True,True,2020,2021-12-10,1683,-0.09999999999999964,43539,27582,442331,332016,701,30.0
REST004325,The Mughlai Foods (3),Bangalore,Koramangala,12.96898,77.56326,Casual Dining,Mughlai; Japanese,Korma,0.7,10:00,23:00,7,94,4.9,3399,4.9,1737,4.9,98,955,Premium,22,21,13,20,32,23.9,23.1,29,14,494,365,-8.8,60,73,95,471770,348575,348246,260013,57.5,42.5,Swiggy Better,Rooftop; Private Room; Dessert Bar; Vegan Options; Alcohol; Live Music; Takeaway,7,Dine-in available,True,5,False,True,False,2013,2018-01-21,3102,0.0,123195,88233,820345,608259,859,16.5
REST004326,Royal Italian Deck (2),Pune,Viman Nagar,18.57827,73.8667,Casual Dining,Italian; North Indian,Margherita Pizza,4.3,07:00,22:00,7,56,3.8,584,3.7,1031,3.75,71,439,Mid-Range,38,45,21,21,24,26.1,25.3,9,22,170,198,-4.9,31,36,94,74630,86922,53497,62983,46.2,53.8,Zomato Better,WiFi; Family Friendly,2,Dine-in available,False,4,True,False,True,2018,2023-05-08,1169,0.09999999999999964,-12292,-9486,161552,116480,368,21.0
REST004327,Heritage Bar & Grill,Mumbai,Navi Mumbai,19.0335,72.86857,Cloud Kitchen,Multi-Cuisine; Desserts,Family Thali,7.5,08:00,23:00,7,0,4.2,1619,4.4,1269,4.3,89,407,Mid-Range,51,41,30,31,23,23.9,21.5,22,7,280,268,3.7,55,57,96,113960,109076,84122,83056,51.1,48.9,Balanced,Family Friendly; Bar,2,"Delivery-only, no seating",True,2,False,False,True,2020,2025-09-17,306,-0.20000000000000018,4884,1066,223036,167178,548,30.5
